unit_name,unit_code,state,region,unit_type,created_by,date_est,POINT-X,POINT-Y,EXTENT_MIN_X,EXTENT_MIN_Y,EXTENT_MAX_X,EXTENT_MAX_Y,description,metadata,filename,image,caption
Little River Canyon National Preserve,LIRI,AL,SE,National Preserve,Lands,1992-10-21T00:00:00Z,-85.597246,34.451906,-85.70615792,34.28222183,-85.56094259,34.50935426,"Little River is unique because it flows for most of its length atop Lookout Mountain in northeast Alabama. Forested uplands, waterfalls, canyon rims and bluffs, pools, boulders, and sandstone cliffs offer settings for a variety of recreational activities. Natural resources and cultural heritage come together to tell the story of the Preserve, a special place in the Southern Appalachians.",https://www.nps.gov/liri/,BE2F8420-1DD8-B71B-0B61287CFC6D6E6E.jpg,https://www.nps.gov/common/uploads/banner_image/akr/BE2F8420-1DD8-B71B-0B61287CFC6D6E6E.jpg,Little River Canyon in the Fall Season
Mojave National Preserve,MOJA,CA,PW,National Preserve,Lands,1994-10-31T00:00:00Z,-115.514354,35.114182,-116.1650315,34.71693111,-114.9491582,35.59077465,"Singing sand dunes, volcanic cinder cones, Joshua tree forests, and carpets of wildflowers are all found at this 1.6 million acre park. A visit to its canyons, mountains and mesas will reveal long-abandoned mines, homesteads, and rock-walled military outposts. Located between Los Angeles and Las Vegas, Mojave provides serenity and solitude from major metropolitan areas.",https://www.nps.gov/moja/,FF4127D3-1DD8-B71B-0B115EBD0FFA05A0.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/FF4127D3-1DD8-B71B-0B115EBD0FFA05A0.jpg,Female chuckwalla lizard on rock
Tallgrass Prairie National Preserve,TAPR,KS,MW,National Preserve,Lands,1996-11-12T00:00:00Z,-96.573873,38.451357,-96.5978894,38.39647689,-96.5018227,38.49656947,"Where's the tall grass? Tallgrass prairie once covered 170 million acres of North America. Within a generation the vast majority was developed and plowed under. Today less than 4% remains, mostly here in the Kansas Flint Hills. The preserve protects a nationally significant remnant of the once vast tallgrass prairie and its cultural resources. Here the tallgrass prairie takes its last stand.",https://www.nps.gov/tapr/,982AC261-1DD8-B71B-0BF45240577ECB80.jpg,https://www.nps.gov/common/uploads/banner_image/mwr/982AC261-1DD8-B71B-0BF45240577ECB80.jpg,aerial image of the green Flint Hills
Valles Caldera National Preserve,VALL,NM,IM,National Preserve,NPMap,2015-03-26T11:06:51Z,-106.522064,35.925201,,,,,"About 1.25 million years ago, a spectacular volcanic eruption created the 13-mile wide circular depression now known as the Valles Caldera. The preserve is known for its huge mountain meadows, abundant wildlife, and meandering streams. The area also preserves the homeland of ancestral native peoples and embraces a rich ranching history.",https://www.nps.gov/vall/,2AF27A2A-1DD8-B71B-0BF09B4E7132515C.jpg,https://www.nps.gov/common/uploads/banner_image/imr/2AF27A2A-1DD8-B71B-0BF09B4E7132515C.jpg,Elk on a foggy morning
Craters of the Moon National Preserve,CRMO,,,National Preserve,,,-113.4322277,43.28338765,-113.9972101,42.70498091,-113.0823484,43.57726137,"Craters of the Moon is a vast ocean of lava flows with scattered islands of cinder cones and sagebrush. We invite you to explore this ""weird and scenic landscape"" where yesterday's volcanic events are likely to continue tomorrow...",https://www.nps.gov/crmo/,EC933D35-1DD8-B71B-0B380781F5C32036.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/EC933D35-1DD8-B71B-0B380781F5C32036.jpg,volcanic cones
Chickasaw National Recreation Area,CHIC,OK,IM,National Recreation Area,Lands,1902-07-01T00:00:00Z,-97.007158,34.460494,-97.05802542,34.41036558,-96.93758578,34.50819282,"Springs, streams, lakes- whatever its form, water is the attraction at Chickasaw National Recreation Area. Little Niagara and Rock Creek beckon waders and swimmers. Relax in the coolness of shaded streams or take a dip in a swimming hole. Veterans Lake calls anglers to test their skills. Lake of the Arbuckles provides excellent motorboating, skiing, fishing and swimming.",https://www.nps.gov/chic/,9C2C4753-1DD8-B71B-0BDD82EE9DF12A42.jpg,https://www.nps.gov/common/uploads/banner_image/imr/9C2C4753-1DD8-B71B-0BDD82EE9DF12A42.jpg,Little Niagara Falls
Lake Roosevelt National Recreation Area,LARO,WA,PW,National Recreation Area,Legacy,1946-12-18T00:00:00Z,-118.721402,47.908991,-119.0000641,47.78702991,-117.8604221,48.87494934,"In 1941 the Grand Coulee Dam was built on the Columbia River as part of the Columbia River Basin project, creating a 130-mile long lake. Named for President Franklin D. Roosevelt, Lake Roosevelt National Recreation Area provides opportunities for boating, fishing, swimming, camping, canoeing, hunting and visiting historic Fort Spokane and St. Paul's Mission.",https://www.nps.gov/laro/,D4E65780-1DD8-B71B-0BBD99E26E0C058E.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/D4E65780-1DD8-B71B-0BBD99E26E0C058E.jpg,Overlooking Lake Roosevelt north of the town of Hunters.
Glen Canyon National Recreation Area,GLCA,UT,IM,National Recreation Area,Lands,1958-04-18T00:00:00Z,-110.802128,37.397668,-111.6592167,36.81634294,-109.9450384,38.49938733,"Encompassing over 1.25 million acres, Glen Canyon National Recreation Area offers unparalleled opportunities for water-based & backcountry recreation. The recreation area stretches for hundreds of miles from Lees Ferry in Arizona to the Orange Cliffs of southern Utah, encompassing scenic vistas, geologic wonders, and a vast panorama of human history.",https://www.nps.gov/glca/,803DEC66-1DD8-B71B-0BD1676D45AC1745.jpg,https://www.nps.gov/common/uploads/banner_image/imr/803DEC66-1DD8-B71B-0BD1676D45AC1745.jpg,Houseboat winds through tall canyon walls on dark water.
Lake Mead National Recreation Area,LAKE,NV,PW,National Recreation Area,Lands,1964-10-08T00:00:00Z,-114.651903,35.714719,-114.9232834,35.1715259,-113.1360201,36.5914382,"Lake Mead NRA offers year-round recreational opportunities for boating, fishing, hiking, photography, picnicking and sightseeing. It is also home to thousands of desert plants and animals, adapted to survive where rain is scarce and temperatures can soar.",https://www.nps.gov/lake/,5B3E8027-1DD8-B71B-0BD9F5475884677A.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/5B3E8027-1DD8-B71B-0BD9F5475884677A.jpg,Lake Mead Boulder Basin
Curecanti National Recreation Area,CURE,CO,IM,National Recreation Area,Lands,1965-02-11T00:00:00Z,-107.167337,38.46285,-107.6553099,38.3766035,-106.9940607,38.52836547,"Curecanti National Recreation Area is a series of three reservoirs along the once wild Gunnison River. The reservoirs that make up Curecanti today are a destination for water-based recreation high in the Rocky Mountains. Best known for salmon and trout fishing, Curecanti also offers opportunities for hiking, boating, camping, and bird watching.",https://www.nps.gov/cure/,C5E53D6F-1DD8-B71B-0BFDE893F113534B.jpg,https://www.nps.gov/common/uploads/banner_image/imr/C5E53D6F-1DD8-B71B-0BFDE893F113534B.jpg,"West Elk Arm, Blue Mesa Reservoir"
Lake Meredith National Recreation Area,LAMR,TX,IM,National Recreation Area,Legacy,1965-03-15T00:00:00Z,-101.697098,35.595857,-101.8550534,35.46140689,-101.5391435,35.74031595,"Within the dry and windswept high plains of the Texas Panhandle lies a hidden oasis, a welcoming haven where wildlife and humans find respite from the dry grasslands above. Through this plain, the Canadian River has cut dramatic 200-foot canyons, or breaks, where humans have eked out a living for over 13,000 years. Lake Meredith now occupies these hidden coves where early humans once roamed.",https://www.nps.gov/lamr/,809C0948-1DD8-B71B-0B49017953D9B56E.JPG,https://www.nps.gov/common/uploads/banner_image/imr/809C0948-1DD8-B71B-0B49017953D9B56E.JPG,A boater enjoying a day on the lake.
Delaware Water Gap National Recreation Area,DEWA,PA,NE,National Recreation Area,Legacy,1965-09-01T00:00:00Z,-74.95693,41.100316,-75.16833918,40.94089622,-74.7455209,41.34299838,"Paddlers slip down the river between low forested mountains; anglers wade the trout streams; hikers scan the valley from the ridge or peer into the 1000-foot-deep Water Gap. The valley has known human hand and voice for 10,000 years. Floodplains nourished the Native farmer; waterfalls drew the Victorian vacationer. Today, a 70,000-acre park welcomes those who seek the outdoors close to home.",https://www.nps.gov/dewa/,568027CA-1DD8-B71B-0B96DBE62F5FADA1.jpg,https://www.nps.gov/common/uploads/banner_image/akr/568027CA-1DD8-B71B-0B96DBE62F5FADA1.jpg,Childs Park Falls
Whiskeytown-Shasta-Trinity National Recreation Area,WHIS,CA,PW,National Recreation Area,Lands,1965-11-08T00:00:00Z,-122.60226,40.61358,-122.7115394,40.55180169,-122.5045595,40.68075823,"Whiskeytown Lake’s beautiful crystal-clear waters, surrounded by mountain peaks, are perhaps the most prominent feature of the park. However, water-based recreation is only a small part of what the park has to offer. The 39,000 acres surrounding the lake hold four waterfalls, pristine mountain creeks, 70 miles of trails, and opportunities to explore the history of the California Gold Rush.",https://www.nps.gov/whis/,30DFD12B-1DD8-B71B-0BF2B463F8582231.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/30DFD12B-1DD8-B71B-0BF2B463F8582231.jpg,People standing on pier by the lake.
Amistad National Recreation Area,AMIS,TX,IM,National Recreation Area,Legacy,1965-11-11T00:00:00Z,-101.295935,29.574791,-101.7176424,29.4163667,-100.8742268,29.81876088,"An oasis in the desert, Amistad National Recreation Area consists of the US portion of the International Amistad Reservoir. Amistad, whose name comes from the Spanish word meaning friendship, is best known for excellent water-based recreation, camping, hiking, rock art viewing, and its rich cultural history. Amistad is also home to a wide variety of plant and animal life above and below the water.",https://www.nps.gov/amis/,951C2A0B-1DD8-B71B-0B501B80F42A7A9C.jpg,https://www.nps.gov/common/uploads/banner_image/imr/951C2A0B-1DD8-B71B-0B501B80F42A7A9C.jpg,"Purple flowers, cactus, and foliage with lake in background"
Bighorn Canyon National Recreation Area,BICA,WY,IM,National Recreation Area,Lands,1966-10-15T00:00:00Z,-108.026404,45.289074,-108.378353,44.75890018,-107.7516955,45.44616385,"The vast, wild landscape of Bighorn Canyon National Recreation Area offers visitors unparalleled opportunities to immerse themselves in the natural world, and experience the wonders of this extraordinary place. With over 120,000 acres, one can find an astounding diversity in ecosystems, wildlife, and more than 10,000 years of human history to explore.",https://www.nps.gov/bica/,3246FB1F-1DD8-B71B-0B71635C3AB281A2.jpg,https://www.nps.gov/common/uploads/banner_image/imr/3246FB1F-1DD8-B71B-0B71635C3AB281A2.jpg,Bighorn Canyon cutting through the Big Horn Mountains in southern Montana
Golden Gate National Recreation Area,GOGA,CA,PW,National Recreation Area,Lands,1972-10-27T00:00:00Z,-122.551466,37.862642,-122.9398565,37.43380428,-122.2767311,38.22174212,"The park chronicles 200 years of history from Native American culture, Spanish Empire frontier, the Gold Rush, evolution of American coastal fortifications and growth of urban San Francisco. Comprised of 19 separate ecosystems and home to 1,273 plant/animal species, the park has hundreds of ways to recreate including horseback riding, ranger-led programs, bicycling, hiking and walking your dog.",https://www.nps.gov/goga/,A325B9AC-1DD8-B71B-0BA0F195846A6A4B.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/A325B9AC-1DD8-B71B-0BA0F195846A6A4B.jpg,Golden Gate Bridge from the Presidio with Marin Headlands in background
Gateway National Recreation Area,GATE,NY,NE,National Recreation Area,Lands,1972-10-27T00:00:00Z,-73.861045,40.61855,-74.14016039,40.39506901,-73.77641233,40.65833285,"There are three geographic units: Sandy Hook, New Jersey; Jamaica Bay and Staten Island, New York City. The NYC units include Jamaica Bay Wildlife Refuge, Fort Tilden, Riis Park in Queens, Floyd Bennett Field and Canarsie Pier in Brooklyn. Staten Island has Great Kills Park, Miller Field and Fort Wadsworth. These sites and others make up the 27,000 acres of Gateway, one national park.",https://www.nps.gov/gate/,B1D32B76-1DD8-B71B-0B6185D19261D36E.jpg,https://www.nps.gov/common/uploads/banner_image/ner/B1D32B76-1DD8-B71B-0B6185D19261D36E.jpg,Gateaway's Battery Weed is underneath the Verrazanno Narrows Bridge
Chattahoochee River National Recreation Area,CHAT,GA,SE,National Recreation Area,Legacy,1978-08-15T00:00:00Z,-84.266765,33.972411,-84.46429889,33.82647272,-84.06923052,34.15986597,"Today the river valley attracts us for so many reasons. Take a solitary walk to enjoy nature’s display, raft leisurely through the rocky shoals with friends, fish the misty waters as the sun comes up, or have a picnic on a Sunday afternoon. Get Outdoors and experience your Chattahoochee River National Recreation Area as you have never done before.",https://www.nps.gov/chat/,39FD79A7-1DD8-B71B-0BD3EA919D263E80.jpg,https://www.nps.gov/common/uploads/banner_image/akr/39FD79A7-1DD8-B71B-0BD3EA919D263E80.jpg,Looking looking down river at Island Ford.
Santa Monica Mountains National Recreation Area,SAMO,CA,PW,National Recreation Area,Lands,1978-11-10T00:00:00Z,-118.720344,34.080303,-119.1005651,33.99645863,-118.3397942,34.22409361,"Hidden in plain sight from Los Angeles, the Santa Monica Mountains offer easy access to surprisingly wild places. Experience the famous beaches of Malibu or explore more than 500 miles of trails. The park abounds with historical and cultural sites, from old movie ranches to Native American centers. What will you and your family discover?",https://www.nps.gov/samo/,60B91B83-1DD8-B71B-0B97332FAB7C8337.jpg,https://www.nps.gov/common/uploads/banner_image/pwr/60B91B83-1DD8-B71B-0B97332FAB7C8337.gif,Mountains and a night sky
Gauley River National Recreation Area,GARI,WV,NE,National Recreation Area,Legacy,1988-12-26T00:00:00Z,-81.004202,38.206142,-81.1225698,38.13922221,-80.88219785,38.24584635,"The 25 miles of free-flowing Gauley River and the six miles of the Meadow River pass through scenic gorges and valleys containing a wide variety of natural and cultural features. The Gauley River contains several class V+ rapids, making it one of the most adventurous white water boating rivers in the east.",https://www.nps.gov/gari/,4B14946D-1DD8-B71B-0B576C840D3425AF.jpg,https://www.nps.gov/common/uploads/banner_image/ner/4B14946D-1DD8-B71B-0B576C840D3425AF.jpg,Kayaker on Gauley River äó¢íó_äó¢íó_ John L. Dengler/Dengler Images
Boston Harbor Islands National Recreation Area,BOHA,MA,NE,National Recreation Area,Lands,1996-11-12T00:00:00Z,-70.876179,42.262199,-71.01700767,42.2566289,-70.86799552,42.36699557,"Here is a place where you can walk a Civil War-era fort, visit historic lighthouses, explore tide pools, hike lush trails, camp under the stars, or relax while fishing, picnicking or swimming-all within reach of downtown Boston. Youth programs, visitor services, research, wildlife management, and more are coordinated on the park's 34 islands and peninsulas by the Boston Harbor Islands Partnership.",https://www.nps.gov/boha/,60689EBB-1DD8-B71B-0BD1CAD26D278321.jpg,https://www.nps.gov/common/uploads/banner_image/ner/60689EBB-1DD8-B71B-0BD1CAD26D278321.jpg,A view of the sunset over the city from the Boston Harbor Islands
